age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
38,2,165466,9,2,0,0,4,1,0,0,60,39
52,5,189728,9,5,7,1,4,0,0,0,35,39
49,2,360491,9,6,0,4,4,0,0,0,40,39
30,2,115040,9,2,13,0,4,1,0,0,40,39
36,2,262688,10,2,11,0,2,1,7688,0,50,39
70,3,158437,15,2,9,0,4,1,0,0,35,39
55,2,41108,10,6,4,1,4,1,0,2258,62,39
25,2,149875,13,6,3,1,4,0,0,0,40,39
59,2,131916,9,2,6,5,4,0,0,0,40,22
22,2,60668,10,4,2,1,4,1,0,0,40,39
41,1,153132,12,5,2,1,4,1,0,0,50,39
62,2,155256,9,2,3,0,4,1,0,0,45,39
54,2,244770,9,4,0,2,4,0,0,0,40,39
38,2,312108,9,4,7,4,2,0,0,0,40,39
52,2,102828,9,2,9,0,4,1,7688,0,40,39
36,2,93225,7,2,6,0,4,1,0,0,40,39
74,3,231002,9,2,3,0,4,1,0,0,30,39
41,2,118721,8,0,0,1,0,1,0,0,40,39
30,2,151989,11,2,12,5,4,0,0,0,40,39
25,2,109112,9,2,6,0,4,1,0,0,48,39
35,2,589809,10,4,3,1,4,1,13550,0,60,39
38,2,172538,13,2,3,0,4,1,15024,0,50,39
34,5,318982,14,2,6,0,4,1,0,1848,40,39
48,2,204629,14,2,3,0,4,1,0,0,50,39
19,2,369463,9,4,0,3,4,0,0,0,40,39
51,2,79324,10,2,11,0,4,1,0,0,40,39
39,2,61178,13,0,0,4,4,1,0,0,40,39
20,2,204226,7,4,7,3,4,0,0,0,40,39
17,2,183110,7,4,5,3,4,1,0,0,16,39
42,2,96321,10,2,11,0,4,1,0,0,50,39
25,2,167031,10,4,7,2,3,0,0,0,25,7
36,2,108997,9,0,0,4,4,0,0,0,40,39
65,2,176796,16,6,9,1,4,0,0,0,40,39
32,4,134737,13,2,6,0,4,1,0,0,70,39
33,3,49795,13,4,9,1,4,1,0,0,45,39
32,5,131588,10,4,12,4,2,0,0,0,20,39
25,2,307643,9,2,13,0,4,1,0,0,40,39
41,1,351350,10,0,10,4,4,0,0,0,40,39
44,2,260761,9,2,2,0,4,1,0,0,40,39
72,2,156310,6,2,7,0,4,1,2414,0,12,39
36,2,207789,9,0,3,1,4,1,0,0,52,39
67,4,252842,9,2,4,0,4,1,1797,0,20,39
28,2,294936,9,2,13,0,4,1,4064,0,45,39
24,2,196269,7,2,5,0,3,1,0,0,40,39
32,4,267161,13,0,3,4,2,0,0,0,30,39
67,2,160456,7,6,7,1,4,0,0,0,40,39
21,6,123983,10,4,14,2,1,1,0,0,10,40
51,2,123053,14,2,9,0,1,1,5013,0,40,19
39,2,269323,10,2,3,0,4,1,0,0,40,39
18,4,42857,10,4,2,1,4,0,0,0,35,39
50,4,183915,13,2,2,0,4,1,0,0,45,39
24,2,211391,6,4,11,1,4,0,0,0,15,39
21,1,193130,10,4,0,1,4,0,0,0,40,39
24,2,86745,13,4,0,2,1,0,0,0,16,39
34,2,226525,11,4,7,3,4,1,0,0,40,39
68,6,270339,6,2,14,0,4,1,0,0,35,39
49,4,343742,6,4,2,1,2,1,0,0,32,39
50,2,150975,9,0,6,1,0,0,0,0,40,39
33,2,207301,12,0,3,3,4,0,0,0,40,39
18,2,135924,10,4,0,3,4,1,0,0,40,39
45,2,184277,11,0,0,4,4,0,0,0,55,39
20,2,142233,9,4,11,1,4,0,0,0,35,39
46,3,120902,13,2,3,0,4,1,3103,0,37,39
64,1,158412,9,6,0,1,4,0,0,0,40,39
39,2,126161,16,4,9,1,4,1,0,0,45,39
35,2,149347,9,4,2,1,4,1,0,0,70,39
21,2,322674,10,4,7,1,4,1,0,0,32,39
29,2,55390,12,4,12,1,4,1,0,0,45,39
38,5,200904,13,2,3,5,2,0,0,0,30,39
45,2,166056,9,0,7,4,4,0,0,0,40,39
30,4,116666,14,0,9,1,1,1,0,0,50,19
41,2,168324,10,2,0,5,4,0,0,0,40,39
37,2,121772,9,4,2,1,1,1,0,0,40,17
45,2,126889,13,2,11,0,4,1,0,1887,60,39
20,6,401690,9,4,14,1,4,0,0,0,30,39
45,3,117605,9,2,3,0,4,1,0,0,48,39
20,0,410446,9,4,0,2,4,1,0,0,20,39
63,3,38472,10,6,11,1,4,0,14084,0,60,39
35,4,335704,10,2,3,0,4,1,0,0,40,39
24,2,70261,13,2,9,0,4,1,0,0,50,39
19,2,47577,10,4,13,1,4,1,0,0,50,39
23,2,117767,9,4,7,3,4,1,0,0,35,39
34,2,179641,13,4,9,1,4,0,0,0,45,39
23,6,343553,7,4,14,1,2,1,0,0,40,39
46,2,265097,9,4,5,2,4,1,0,0,5,39
38,1,414791,13,2,3,0,4,1,0,0,42,39
55,1,48055,8,6,0,1,4,0,0,0,40,39
27,2,341672,10,4,0,2,1,1,0,0,40,19
48,2,266764,10,2,2,0,4,1,0,0,45,39
35,2,233571,9,0,7,3,4,0,0,0,50,39
53,2,126592,10,2,2,0,2,1,7688,0,40,39
47,2,70754,9,2,2,0,4,1,0,0,40,39
50,2,138852,10,0,2,1,4,1,4650,0,22,39
32,2,175856,10,2,11,0,4,1,0,0,40,39
40,2,193494,9,2,5,0,4,1,0,0,46,39
41,2,104334,10,2,11,0,4,1,0,0,50,39
47,0,197332,13,0,9,1,4,1,0,0,40,39
21,2,205844,10,4,11,3,2,0,0,0,25,39
45,1,206459,14,2,0,0,4,1,0,0,35,39
44,2,183342,15,2,3,0,4,1,0,0,55,39
49,2,105614,6,2,6,0,4,1,0,0,50,39
45,2,329603,16,2,9,0,4,1,0,0,40,31
41,2,77373,10,2,13,0,4,1,0,1848,65,39
46,2,149161,10,2,3,0,1,1,0,0,60,0
19,2,311974,9,4,2,2,4,1,0,0,25,26
56,2,175127,6,2,5,0,4,1,0,0,40,39
55,4,111625,9,2,2,0,4,1,0,0,60,39
29,2,48895,9,4,2,1,4,1,0,0,50,39
21,2,27049,9,4,8,1,4,0,0,0,25,39
38,2,108907,9,0,2,1,4,1,0,0,40,0
22,2,218343,9,4,7,3,4,0,0,0,40,39
20,2,227626,9,2,0,0,4,1,0,0,60,39
31,2,272856,9,4,2,3,2,1,0,0,50,9
39,2,30916,9,2,2,0,4,1,0,0,40,39
55,2,276229,10,0,12,1,4,0,0,0,40,39
35,2,289106,12,5,11,4,4,1,0,0,40,39
67,6,39100,9,2,14,5,4,0,0,0,5,39
45,2,192776,13,2,2,0,4,1,7298,0,55,39
61,2,147280,14,2,3,0,4,1,0,0,60,39
18,2,187770,9,4,5,3,4,1,0,0,30,39
51,5,213296,13,6,0,1,4,1,0,0,40,39
37,4,107410,9,2,6,0,4,1,0,0,40,39
21,6,170272,10,4,14,3,4,0,0,0,25,39
32,2,86808,10,4,7,3,4,0,0,0,38,39
48,2,149210,9,5,2,4,2,1,0,0,45,39
21,6,306779,10,4,14,3,4,1,0,0,40,39
28,2,487347,9,4,13,1,4,1,0,0,45,39
19,2,283945,6,4,5,2,4,1,0,1602,45,39
20,2,375698,10,4,0,3,4,0,0,0,15,39
41,2,271753,13,2,4,0,4,1,0,0,40,39
29,2,251854,13,4,0,1,2,0,0,0,40,39
47,2,264052,13,2,3,0,4,1,15024,0,50,39
43,5,28451,13,2,9,0,4,1,0,0,37,39
20,2,282604,10,4,5,2,4,1,0,0,20,39
29,2,185908,13,2,3,0,2,1,0,0,55,39
51,0,198186,13,6,9,1,2,0,0,0,40,39
40,2,242521,11,2,2,0,4,1,0,0,40,39
30,2,212064,13,4,9,3,4,0,0,0,40,39
36,2,129263,9,6,7,1,4,0,0,0,40,39
68,1,144761,9,6,10,1,4,1,0,1668,20,39
42,2,109912,10,4,12,1,4,0,0,0,40,39
41,2,113324,9,2,5,0,4,1,0,0,40,39
43,2,187795,13,2,3,0,4,1,0,0,45,39
20,2,173724,10,4,5,3,4,1,0,0,20,39
43,2,185129,13,0,12,3,4,1,0,0,40,39
53,2,73134,9,2,11,0,4,1,15024,0,60,39
45,2,236040,10,2,9,0,4,1,0,0,40,39
39,2,74194,9,4,4,4,4,1,0,0,40,39
31,1,102130,14,2,9,0,4,1,0,0,45,39
23,2,140915,10,4,11,2,1,1,0,0,25,30
69,6,107575,9,0,14,1,4,0,2964,0,35,39
38,5,34364,14,0,0,1,4,0,0,0,40,39
37,4,258037,9,2,13,0,4,1,0,0,45,5
18,2,391585,9,4,6,2,4,0,0,0,40,39
41,4,233130,9,2,3,0,4,1,0,0,45,26
30,2,101345,13,2,11,5,4,0,3103,0,55,39
23,6,32897,12,2,14,0,4,1,0,0,20,39
26,2,248612,13,4,9,3,4,1,0,0,30,39
37,2,212465,9,2,2,0,4,1,0,0,40,39
25,2,198587,10,4,12,1,2,0,2174,0,50,39
33,2,405913,10,2,9,0,4,1,0,0,40,29
37,2,588003,13,2,3,0,4,1,15024,0,40,39
31,2,46807,13,4,12,1,4,1,0,0,40,39
27,2,210498,10,2,3,0,4,1,0,0,80,39
35,2,206951,14,2,11,0,4,1,0,0,40,39
28,4,237466,10,2,0,5,4,0,0,0,30,39
59,2,279636,9,4,0,1,4,1,0,0,50,13
42,2,29320,13,2,9,0,4,1,0,0,40,39
50,2,271262,9,2,13,0,4,1,0,0,40,39
27,6,29361,12,4,14,1,4,0,0,0,45,39
32,2,76773,10,0,6,4,4,0,0,0,40,39
27,2,109004,9,5,2,4,2,1,0,0,40,39
43,2,226902,13,0,6,2,4,1,0,0,40,39
46,2,176552,7,0,9,4,0,1,0,0,40,39
41,2,182303,10,2,11,0,4,1,0,0,50,39
59,1,296253,14,0,9,4,4,0,8614,0,60,39
20,2,218215,10,4,11,3,4,0,0,0,30,39
57,2,165695,13,2,3,0,4,1,0,0,40,0
46,4,51271,9,2,4,0,4,1,4386,0,70,39
29,1,82393,9,4,5,4,1,1,0,1590,45,39
23,2,248978,7,2,5,0,4,1,0,0,40,26
46,2,254367,9,4,13,1,4,1,0,1590,48,39
55,6,200235,9,2,14,0,4,1,0,0,50,39
58,2,94429,10,2,2,0,4,1,0,0,40,39
38,2,87282,11,4,3,2,1,0,0,0,40,39
29,2,119793,10,4,11,2,4,1,0,0,50,39
57,6,85815,9,0,14,3,1,1,0,0,20,39
26,1,197764,13,4,9,1,4,0,0,0,40,39
42,2,306982,13,2,0,0,1,1,0,0,40,30
61,2,80896,9,5,13,4,1,1,0,0,45,39
31,2,197886,10,2,11,0,4,1,15024,0,45,39
43,2,355728,9,0,6,3,4,1,0,0,40,39
47,2,121124,13,2,2,0,4,1,15024,0,50,39
51,5,193720,9,2,2,0,4,1,0,0,56,39
23,2,347292,9,4,5,1,4,1,0,0,40,39
24,2,34506,9,4,6,4,4,0,0,0,40,39
25,2,326370,10,4,0,1,4,1,0,0,38,0
22,6,269221,10,4,14,3,4,1,0,0,40,39
38,2,63509,11,2,2,0,4,1,0,0,50,39
48,2,148254,9,2,5,5,4,0,0,0,16,39
33,2,190511,9,4,2,1,4,1,0,0,30,39
46,2,268022,14,2,3,0,4,1,0,0,55,0
52,2,206862,9,2,2,0,4,1,0,0,40,39
46,2,189498,13,2,9,0,4,1,0,1848,45,39
28,2,166320,9,4,9,1,4,1,0,0,40,39
37,2,289886,10,4,7,2,1,1,0,0,30,40
23,6,86337,10,4,14,1,4,0,0,0,15,39
45,1,54190,14,2,9,0,4,1,0,0,50,39
17,2,147069,6,4,11,3,4,0,0,0,16,39
56,2,282023,14,2,9,0,4,1,0,0,40,39
38,3,379485,12,0,3,4,4,1,0,0,45,39
22,2,99829,10,4,6,3,4,0,0,0,30,39
43,5,182254,10,0,0,4,4,0,0,0,40,39
31,2,109428,12,2,0,5,4,0,0,1740,40,39
42,4,351161,13,2,9,0,4,1,0,1887,40,39
66,6,210750,10,2,14,0,4,1,0,0,50,39
50,2,132716,9,2,13,0,4,1,0,0,40,39
31,2,242984,10,5,5,1,4,1,0,0,40,39
35,2,101509,10,0,3,1,4,0,0,0,40,39
21,6,509629,10,4,14,3,4,0,0,0,35,39
36,2,119957,13,5,7,4,2,0,0,0,35,39
36,2,204590,13,0,9,4,2,0,0,213,40,39
37,6,50862,9,2,14,0,4,1,0,0,55,39
50,2,182907,9,4,5,3,4,1,0,0,25,39
55,2,206487,10,2,9,0,4,1,0,0,40,39
29,2,168015,9,0,6,4,4,0,0,0,40,39
24,2,149396,10,4,7,2,2,0,0,0,30,14
39,0,184964,10,0,0,1,4,1,0,0,40,39
34,2,398988,13,4,11,1,4,1,0,0,40,39
60,2,252413,10,2,2,0,3,1,0,0,32,39
33,2,181372,14,2,3,5,4,0,0,0,50,39
58,2,216851,5,4,5,3,4,1,0,0,40,8
27,2,106935,10,5,11,1,4,1,0,0,40,39
46,5,363875,10,0,10,4,0,0,0,0,40,39
63,2,287277,9,0,10,1,4,1,0,0,40,39
38,4,172342,10,0,7,4,4,0,0,0,40,39
23,2,308498,10,4,2,3,4,1,0,0,15,39
29,2,122127,13,4,9,1,4,0,8614,0,40,39
31,2,106437,15,2,9,5,4,0,0,0,60,39
49,3,306289,9,2,3,0,4,1,0,0,40,39
45,3,201699,16,2,9,0,4,1,0,0,60,39
42,2,282062,5,2,13,0,4,1,0,0,40,39
48,2,235108,9,2,6,0,4,1,0,0,40,39
33,2,339482,9,2,2,0,4,1,0,0,40,39
24,2,181820,10,4,0,3,4,1,0,0,40,39
49,4,99335,10,2,11,0,4,1,0,0,50,39
40,2,367533,10,2,6,0,4,1,2580,0,40,39
57,2,64960,11,2,9,0,4,1,0,1902,45,39
50,2,269095,9,0,0,1,4,0,0,0,40,39
46,2,58683,13,2,3,0,4,1,15024,0,55,39
35,4,89508,10,2,3,0,4,1,3908,0,60,39
19,2,100999,10,4,7,3,4,0,0,0,20,39
18,2,34125,6,4,7,3,4,0,0,0,28,39
20,2,115057,9,4,2,1,4,1,0,0,40,39
42,2,139126,9,0,13,1,4,1,0,0,40,39
46,2,104632,9,2,6,0,1,1,0,0,40,1
40,0,178866,9,2,0,5,4,0,0,0,20,39
54,2,139850,14,2,3,0,1,1,0,0,45,39
28,2,61435,9,2,2,0,4,1,0,0,45,39
38,2,309230,10,2,2,0,4,1,0,0,40,39
28,2,45613,10,4,8,1,4,0,0,0,40,39
22,2,272615,7,4,2,3,4,1,0,0,40,39
31,2,54318,13,2,3,0,4,1,0,0,50,39
27,2,165519,9,2,2,0,4,1,0,0,40,39
45,2,48495,13,2,9,0,4,1,0,0,42,39
38,2,143123,13,2,3,0,4,1,0,0,40,39
67,4,431426,12,2,3,5,4,0,20051,0,4,39
75,2,256474,14,4,10,1,4,1,0,0,16,39
41,2,191451,14,0,3,4,2,0,0,0,60,39
37,2,99146,13,2,11,0,4,1,0,0,60,39
47,2,235986,9,4,3,3,4,0,0,0,50,5
34,1,429897,13,2,9,0,4,1,0,0,45,26
25,2,189897,9,2,2,3,4,1,0,0,40,39
52,2,145155,9,6,0,1,4,0,0,0,40,39
27,5,192257,9,4,10,3,4,1,2174,0,40,39
35,2,194960,9,4,4,1,3,1,0,0,40,33
44,1,357814,8,2,7,2,4,0,0,0,35,26
27,1,137629,9,2,3,0,4,1,0,0,80,39
42,2,156526,10,4,12,1,4,1,0,0,33,39
26,2,189238,5,4,7,3,4,0,0,0,38,8
23,2,202989,9,4,9,1,4,1,0,0,40,2
28,2,25684,9,4,9,1,0,0,0,0,40,39
38,4,192939,9,2,2,0,4,1,0,0,50,39
28,2,138692,10,4,2,3,4,1,0,0,50,39
29,2,222249,9,4,0,2,4,0,0,0,40,39
56,4,201318,5,2,3,2,4,1,3411,0,50,4
23,6,190650,13,4,14,1,1,1,0,0,35,39
30,2,56004,10,4,3,3,2,0,0,0,40,39
48,2,182313,10,2,5,0,4,1,0,0,40,39
45,4,138962,10,2,3,0,1,1,0,0,72,0
38,2,277248,14,2,3,0,4,1,0,0,60,5
24,2,125031,9,4,5,2,4,1,0,0,40,39
47,5,216414,16,2,9,0,4,1,0,0,40,39
22,2,171176,9,4,7,1,4,0,0,0,48,0
29,2,356133,10,4,9,2,4,0,0,0,40,39
45,2,185397,12,0,2,1,4,1,0,0,40,39
24,2,308285,9,4,2,3,4,1,0,0,40,39
40,2,56651,9,2,6,0,4,1,0,0,40,39
28,1,154863,5,2,2,0,2,1,0,0,40,38
46,0,44706,13,0,9,4,4,0,0,0,50,39
34,6,222548,10,2,14,5,4,0,0,0,4,39
32,2,248754,10,2,6,0,4,1,0,0,40,39
20,2,104981,9,4,11,1,4,1,0,0,40,39
23,2,315065,10,4,7,4,4,1,0,0,35,26
46,2,188325,9,2,7,0,4,1,0,0,40,39
21,2,221661,9,4,11,3,4,0,0,0,35,39
59,2,81973,14,2,3,0,1,1,0,0,40,39
31,2,169122,10,2,9,0,4,1,0,0,50,39
48,2,216734,10,0,3,1,4,0,0,0,40,39
19,2,292511,10,4,7,3,4,1,0,0,25,39
20,2,122971,10,4,11,3,4,1,0,0,35,39
29,2,124953,13,4,9,3,4,1,0,0,50,39
54,2,123011,10,2,2,0,4,1,0,0,40,39
36,2,76417,9,2,2,0,4,1,0,0,52,39
43,2,351576,13,4,11,1,4,1,0,0,50,39
46,0,33794,13,2,12,0,4,1,3103,0,40,39
33,2,79923,14,2,9,0,4,1,0,0,45,39
33,2,117983,6,0,7,4,4,0,0,0,45,39
36,2,186110,10,2,13,0,4,1,0,0,40,39
37,2,187589,9,2,5,0,4,1,5178,0,40,39
37,6,319685,11,2,14,0,4,1,0,0,54,39
64,6,64101,8,2,14,0,4,1,0,0,24,39
45,4,162923,9,2,2,0,4,1,0,0,60,39
25,2,288519,13,4,0,1,4,0,0,0,40,39
28,2,33798,11,2,6,0,4,1,0,0,40,39
26,2,195734,9,4,0,3,4,0,2354,0,40,39
23,2,214120,9,4,8,3,4,1,0,0,40,39
24,2,113515,9,4,3,1,4,0,0,0,40,39
58,4,261230,10,0,9,1,4,0,0,0,40,39
36,2,98515,11,0,12,4,4,0,0,0,40,39
46,2,187715,10,2,11,0,4,1,0,0,50,39
32,2,123964,10,2,11,0,4,1,4386,0,50,39
26,2,68991,9,4,7,4,2,1,0,0,40,39
19,2,198320,9,4,7,1,4,0,0,0,45,39
33,2,709798,13,2,9,0,4,1,0,0,60,39
60,2,372838,9,2,2,0,4,1,0,0,40,39
39,2,160402,10,0,3,1,4,1,0,0,38,39
45,2,98475,13,0,3,1,4,1,0,0,45,39
37,1,97136,10,3,0,4,2,0,0,0,40,39
29,2,136985,12,4,12,3,4,1,0,0,40,39
53,2,187356,10,2,2,0,4,1,0,0,66,39
46,5,107231,10,2,3,0,4,1,0,1740,40,39
20,2,305874,10,4,13,3,4,1,0,0,40,39
39,2,290922,14,4,9,3,4,0,0,0,40,39
48,2,248254,10,2,9,5,4,0,7298,0,40,39
38,2,160808,9,2,2,0,2,1,4386,0,48,39
36,2,247321,9,2,2,0,4,1,0,0,45,39
29,2,214702,9,4,2,1,4,1,0,1974,35,39
34,2,561334,10,2,3,0,4,1,0,0,50,39
36,6,224886,9,2,14,0,4,1,0,0,40,39
41,1,401134,13,0,9,4,4,0,0,0,40,39
34,2,258170,9,0,3,4,4,0,0,0,38,39
68,6,141181,5,2,14,0,4,1,0,0,2,39
37,2,292370,13,2,9,0,3,1,0,0,50,0
22,2,300871,10,2,12,0,4,1,0,0,40,39
43,2,136721,8,2,2,0,4,1,0,0,40,39
19,6,140399,10,4,14,2,4,0,0,0,30,39
36,2,109133,10,4,3,1,4,1,0,0,40,39
47,2,186534,9,2,11,0,4,1,0,0,55,39
25,2,226891,11,4,7,2,1,0,0,0,40,0
33,2,241885,10,5,6,1,4,1,0,0,40,39
27,2,97165,10,4,6,2,4,0,0,0,40,39
33,2,212918,10,4,12,1,4,1,0,0,70,39
24,2,211585,9,2,13,3,4,0,0,0,40,39
47,1,178309,10,0,9,1,4,0,0,0,40,39
48,3,481987,6,2,3,0,4,1,0,0,40,39
28,2,215211,9,2,11,0,4,1,0,0,50,39
33,1,194901,13,2,9,0,4,1,0,0,40,39
44,2,340885,13,2,6,0,4,1,0,1977,40,39
33,1,190290,11,4,10,1,4,1,0,0,56,39
26,2,188569,10,4,0,1,4,0,0,0,25,39
22,2,162282,11,4,3,3,4,1,0,0,40,39
34,2,287315,10,2,3,0,4,1,0,0,55,39
31,3,304212,10,4,3,3,4,1,0,0,45,39
73,6,200878,9,6,14,1,4,0,0,0,15,39
38,1,256864,11,2,3,0,4,1,0,0,40,39
51,4,46401,10,2,9,5,4,0,0,0,40,39
36,2,37778,10,2,3,0,4,1,0,0,40,39
29,2,191722,10,2,10,0,4,1,7688,0,54,39
64,4,103643,9,2,11,0,4,1,0,0,15,39
24,2,143766,10,4,6,3,4,1,0,0,55,39
21,5,204425,10,4,3,3,4,0,0,0,20,39
28,2,156257,10,2,2,0,4,1,0,0,60,39
18,6,113185,7,4,14,3,4,1,0,0,25,39
41,3,112262,9,2,2,0,4,1,0,0,50,39
17,2,28031,5,4,7,3,4,1,0,0,16,39
58,2,320102,16,2,9,0,4,1,0,0,50,39
50,4,334273,13,2,11,0,4,1,0,0,8,39
30,2,356015,7,3,5,1,0,1,0,0,40,26
47,2,278900,9,2,2,0,4,1,0,0,40,39
24,2,142528,10,4,11,3,4,1,0,0,20,39
50,0,343014,10,2,3,0,2,1,0,0,40,39
29,2,201017,14,4,9,1,4,1,0,0,55,34
31,4,81030,16,2,9,0,4,1,0,0,40,39
40,4,34007,9,2,4,0,4,1,0,0,70,39
31,2,29662,10,4,11,1,4,0,0,0,60,39
53,2,347446,5,2,6,0,2,1,0,0,40,39
33,2,90668,9,4,0,1,4,0,0,0,40,39
43,2,190403,13,2,7,0,4,1,0,0,40,39
56,2,109015,10,2,3,5,4,0,7688,0,50,39
38,2,234807,13,2,3,5,4,0,0,0,50,39
18,2,157131,7,4,11,3,4,0,0,0,30,39
50,2,94081,9,2,3,0,4,1,0,0,40,39
27,2,103164,7,2,2,0,4,1,0,0,40,39
19,2,570002,10,4,11,3,4,0,0,0,25,39
24,5,215797,13,4,12,1,4,0,0,0,40,39
20,2,289405,10,4,11,3,4,1,0,1602,15,39
25,2,239461,14,4,9,3,4,1,0,0,35,39
34,2,101510,13,0,11,1,4,0,0,0,50,39
30,3,443546,11,2,11,0,4,1,0,0,35,39
37,0,141029,14,0,9,1,4,0,0,0,40,39
38,2,207202,9,2,6,0,4,1,0,0,48,39
35,2,222989,9,2,13,0,4,1,0,0,30,39
75,4,36325,9,2,4,0,4,1,0,0,30,39
47,2,73394,10,2,3,5,4,0,0,0,50,39
23,2,249046,6,2,5,0,4,1,0,0,40,39
51,0,100653,9,0,0,1,4,0,0,0,8,39
42,1,1125613,9,0,7,1,2,1,0,0,40,39
32,2,101352,10,2,12,5,4,0,0,0,32,39
54,2,340476,9,5,11,4,4,0,0,0,35,39
20,2,192711,10,4,5,3,4,0,0,0,40,39
39,2,273362,9,2,2,0,4,1,0,0,40,39
41,2,100451,9,2,2,0,4,1,7688,0,38,39
35,2,85399,9,4,6,1,4,0,0,0,40,39
45,1,168191,13,2,2,0,4,1,0,0,35,39
27,2,153475,13,4,11,1,4,0,0,0,40,39
41,2,180138,9,4,11,1,4,1,0,0,50,39
22,2,48347,10,4,12,3,4,1,0,0,40,39
55,2,175071,10,2,2,0,2,1,15024,0,40,39
66,6,129476,13,2,14,0,4,1,0,0,6,39
25,2,181772,10,2,2,0,4,1,0,0,40,39
20,2,284317,10,4,7,3,4,0,0,0,35,39
20,2,237305,10,4,6,2,2,0,0,0,35,39
67,3,111321,13,2,3,0,4,1,0,0,16,39
44,2,278476,10,2,11,0,4,1,0,0,60,39
42,2,39060,9,2,11,0,4,1,0,0,60,39
29,1,205262,10,4,0,1,3,1,0,0,40,7
48,2,198000,10,4,2,4,4,0,0,0,38,39
25,2,397962,9,4,0,2,2,0,0,0,40,39
31,2,178370,9,0,7,4,4,0,0,0,99,39
48,2,121253,13,3,11,4,4,0,0,2472,70,39
40,2,56072,14,0,9,1,4,1,0,0,20,39
26,2,176756,10,2,11,0,4,1,0,0,40,39
28,2,60374,9,2,7,3,4,0,0,0,35,39
52,2,165681,10,2,2,0,4,1,0,0,40,39
41,4,287037,9,2,9,0,4,1,0,0,40,39
39,4,55568,13,2,4,5,4,0,0,0,50,39
48,2,155509,9,4,0,1,2,0,0,0,16,38
19,2,201178,9,4,11,1,4,0,0,0,30,39
27,2,37250,10,2,6,0,4,1,0,1651,40,39
59,2,314149,11,2,11,0,4,1,0,1740,50,39
19,2,264593,10,4,11,2,4,1,0,0,40,39
32,2,159589,9,4,5,3,4,1,0,0,50,39
39,2,454915,9,4,5,2,4,1,0,0,40,39
33,2,285131,9,2,2,0,4,1,0,0,40,39
38,2,150057,9,4,5,1,4,1,0,0,40,39
27,2,55390,10,4,4,3,4,1,0,0,45,39
23,2,314894,9,4,3,3,4,0,0,0,45,39
59,6,184948,11,0,14,1,4,1,0,0,48,39
25,1,124483,13,4,0,1,1,1,0,0,20,19
37,3,97986,12,2,11,0,4,1,0,0,68,39
31,2,210562,9,2,13,0,4,1,0,0,65,39
24,2,233280,12,4,11,3,4,0,0,0,37,39
53,1,164300,13,0,0,4,4,0,0,0,38,6
26,2,227489,10,4,5,2,2,1,0,0,40,0
25,2,263773,10,2,0,5,4,0,0,0,40,39
59,2,96459,7,4,6,1,4,1,0,0,40,39
39,0,116608,9,0,0,4,4,0,0,0,40,39
28,2,180007,10,4,5,3,4,1,0,0,40,39
22,2,305466,9,4,5,1,4,1,0,0,40,39
20,2,238917,9,4,2,2,4,1,0,0,40,8
25,2,129784,10,4,7,3,4,0,0,0,40,39
27,2,367390,10,4,2,4,4,1,0,0,50,39
20,2,235691,9,4,11,4,4,1,0,0,40,39
63,6,166425,10,6,14,1,2,0,0,0,24,39
43,4,160369,6,0,4,4,4,1,0,0,25,39
39,2,206298,10,0,0,1,4,0,0,0,40,39
27,2,183523,13,4,9,1,4,1,0,0,45,39
17,2,217342,6,4,11,3,4,0,0,0,5,39
40,5,141858,15,2,9,0,4,1,0,0,72,39
50,2,213296,10,2,2,0,4,1,0,0,48,39
23,3,201682,13,4,0,3,4,0,0,0,35,39
60,2,178312,9,2,11,0,4,1,7298,0,65,39
30,2,269723,9,4,3,1,4,0,0,0,40,39
24,2,200593,9,2,5,0,4,1,0,0,50,39
23,2,32616,13,4,0,3,4,0,0,0,20,39
24,2,259510,13,2,9,0,4,1,5013,0,30,39
45,4,271828,13,2,2,0,4,1,0,0,20,39
58,3,78104,10,2,3,0,4,1,7298,0,60,39
22,2,113703,10,4,11,2,4,1,0,0,20,39
41,2,187802,10,4,5,1,4,1,0,0,40,39
31,2,191834,9,0,6,2,4,1,0,0,40,39
33,2,149184,15,2,9,0,4,1,0,1977,50,39
49,3,315998,13,2,3,0,4,1,0,0,50,39
30,2,159589,13,2,9,0,4,1,7688,0,50,39
38,2,60313,9,4,2,1,4,1,0,0,40,39
58,1,32855,9,2,13,0,4,1,0,0,48,39
58,2,142326,13,0,9,1,4,0,0,0,50,39
61,4,201965,9,2,3,0,4,1,0,0,40,39
58,2,172333,9,2,11,0,4,1,7688,0,40,39
32,2,206541,11,2,12,0,4,1,0,0,45,39
33,4,177828,9,0,2,1,4,1,0,0,50,39
28,2,303440,13,5,3,1,4,0,0,0,50,39
22,2,89991,10,4,7,3,4,0,0,0,11,39
35,2,186009,9,2,2,0,4,1,0,0,40,39
59,2,170988,9,2,11,0,4,1,0,0,55,39
45,3,180239,15,2,3,0,1,1,7688,0,40,0
50,4,213654,9,2,11,0,2,1,0,0,40,39
56,3,32316,8,6,3,1,4,0,0,0,40,39
36,4,150371,9,4,2,1,4,1,0,0,40,39
18,6,387871,6,4,14,3,4,1,0,0,30,39
28,2,314649,10,2,11,0,0,1,0,0,60,39
42,2,240255,11,2,9,0,2,1,0,0,40,39
